주택관리번호,공고번호,모델번호,주택형,주택공급면적,일반공급세대수,특별공급세대수,특별공급_다자녀가구세대수,특별공급_신혼부부세대수,특별공급_생애최초세대수,특별공급_노부모부양세대수,특별공급_기관추천세대수,특별공급_기관추천기타세대수,특별공급_이전기관세대수,공급금액_분양최고금액
"2025000466","2025000466","05","084.9628B","109.1003","51","59",11,25,10,3,10,0,0,"48600"
"2025000466","2025000466","06","114.9006 ","142.7501","12","1",1,0,0,0,0,0,0,"62800"
"2025000464","2025000464","01","059.9722 ","83.3473","4","1",0,1,0,0,0,0,0,"38012"
"2025000464","2025000464","02","068.8390A","93.5062","28","28",5,12,5,1,5,0,0,"45466"
"2025000464","2025000464","03","068.9016B","93.6717","5","1",0,1,0,0,0,0,0,"42522"
"2025000464","2025000464","04","077.9854 ","102.6978","24","26",5,11,4,1,5,0,0,"49931"
"2025000464","2025000464","05","084.9542A","109.8627","114","138",25,58,23,7,25,0,0,"53400"
"2025000464","2025000464","06","084.9852B","109.8110","20","22",4,9,4,1,4,0,0,"53400"
"2025000464","2025000464","07","084.8992C","110.0910","18","18",3,8,3,1,3,0,0,"53400"
"2025000464","2025000464","08","084.9542D","109.8627","13","15",3,6,2,1,3,0,0,"53400"
"2025000464","2025000464","09","110.9716A","138.7933","113","17",13,0,0,4,0,0,0,"72240"
"2025000464","2025000464","10","110.8623B","138.8774","49","8",6,0,0,2,0,0,0,"72240"
"2025000464","2025000464","11","110.7222C","138.7035","49","7",5,0,0,2,0,0,0,"72240"
"2025000464","2025000464","12","110.9716D","138.7933","24","4",3,0,0,1,0,0,0,"72240"
"2025000464","2025000464","13","135.8916 ","171.1810","17","2",2,0,0,0,0,0,0,"88388"
"2025000462","2025000462","01","084.9957A","111.7080","248","304",55,127,50,17,55,0,0,"59530"
"2025000462","2025000462","02","084.9958B","113.0354","65","78",14,33,13,4,14,0,0,"58930"
"2025000462","2025000462","03","084.9914C","111.2515","60","75",14,31,12,4,14,0,0,"58330"
"2025000462","2025000462","04","084.9852T","110.8193","12","10",2,5,1,0,2,0,0,"60730"
"2025000457","2025000457","01","084.8815A","115.9040","17","17",3,7,3,1,3,0,0,"57500"
"2025000457","2025000457","02","084.7689B","115.6885","17","18",3,8,3,1,3,0,0,"57500"
"2025000457","2025000457","03","084.5654C","115.4852","17","17",3,7,3,1,3,0,0,"57500"
"2025000457","2025000457","04","084.8284D","116.0974","32","38",7,16,6,2,7,0,0,"57300"
"2025000457","2025000457","05","103.7368 ","139.5713","61","9",7,0,0,2,0,0,0,"69800"
"2025000457","2025000457","06","114.9805 ","154.3766","31","4",3,0,0,1,0,0,0,"81700"
"2025000450","2025000450","01","059.5377A","78.7047","66","84",15,35,14,5,15,0,0,"69900"
"2025000450","2025000450","02","059.9940B","79.9724","18","22",4,9,4,1,4,0,0,"69650"
"2025000450","2025000450","03","059.5377C","77.4691","25","32",6,13,5,2,6,0,0,"67430"
"2025000450","2025000450","04","059.9940D","78.7274","4","5",1,2,1,0,1,0,0,"67190"
"2025000450","2025000450","05","059.5377G","77.4691","2","0",0,0,0,0,0,0,0,"69430"
"2025000450","2025000450","06","059.9940G","78.7274","1","0",0,0,0,0,0,0,0,"69190"
"2025000450","2025000450","07","059.5377T","78.7047","2","5",1,2,1,0,1,0,0,"71980"
"2025000450","2025000450","08","059.9940T","79.9724","3","1",0,1,0,0,0,0,0,"71720"
"2025000450","2025000450","09","084.9759A","110.8336","64","77",14,32,13,4,14,0,0,"95570"
"2025000450","2025000450","10","084.6563B","110.6423","22","26",5,11,4,1,5,0,0,"94450"
"2025000450","2025000450","11","084.9759C","109.0702","43","55",10,23,9,3,10,0,0,"92170"
"2025000450","2025000450","12","084.6563D","108.8855","25","32",6,13,5,2,6,0,0,"91090"
"2025000450","2025000450","13","084.9759G","109.0702","3","1",0,1,0,0,0,0,0,"94910"
"2025000450","2025000450","14","084.6563G","108.8855","2","1",0,1,0,0,0,0,0,"94750"
"2025000450","2025000450","15","084.9759T","110.8336","5","6",1,3,1,0,1,0,0,"98410"
"2025000450","2025000450","16","084.6563T","110.6423","4","1",0,1,0,0,0,0,0,"97260"
"2025000449","2025000449","01","072.8921 ","98.4725","19","31",5,11,9,1,5,0,0,"44500"
"2025000449","2025000449","02","084.6189A","114.5850","142","260",40,92,76,12,40,0,0,"51800"
"2025000449","2025000449","03","084.4918B","114.3559","140","253",39,90,74,11,39,0,0,"51700"
"2025000448","2025000448","01","084.9936A","111.7735","54","62",11,27,10,3,11,0,0,"43850"
"2025000448","2025000448","02","084.9936B","111.8260","49","55",10,23,9,3,10,0,0,"43850"
"2025000448","2025000448","03","084.9911C","111.5227","96","114",21,48,18,6,21,0,0,"42350"
"2025000448","2025000448","04","084.9933D","112.1260","49","55",10,23,9,3,10,0,0,"42450"
"2025000448","2025000448","05","101.9980A","132.9631","376","56",43,0,0,13,0,0,0,"56650"
"2025000448","2025000448","06","154.7503A","204.1113","3","0",0,0,0,0,0,0,0,"89700"
"2025000447","2025000447","01","058.0117 ","80.2295","51","50",10,18,9,3,10,0,0,"43000"
"2025000445","2025000445","01","067.8115A","90.5831","51","56",10,24,9,3,10,0,0,"42046"
"2025000445","2025000445","02","067.8746B","92.1600","78","90",16,38,15,5,16,0,0,"42140"
"2025000445","2025000445","03","076.9439 ","102.6977","36","39",7,17,6,2,7,0,0,"47667"
"2025000445","2025000445","04","084.9209 ","113.0254","52","57",10,25,9,3,10,0,0,"52577"
"2025000443","2025000443","01","059.9037 ","82.4475","11","15",3,6,2,1,3,0,0,"37830"
"2025000443","2025000443","02","074.9524A","102.3487","3","5",1,2,1,0,1,0,0,"46960"
"2025000443","2025000443","03","074.5915B","103.1039","3","1",0,1,0,0,0,0,0,"46740"
"2025000443","2025000443","04","084.7657A","115.6474","84","100",18,42,17,5,18,0,0,"53380"
"2025000443","2025000443","05","084.7696B","116.1025","52","61",11,26,10,3,11,0,0,"52950"
"2025000443","2025000443","06","108.6080 ","147.0840","56","8",6,0,0,2,0,0,0,"71700"
"2025000443","2025000443","07","152.0000A","210.6973","2","0",0,0,0,0,0,0,0,"130810"
"2025000443","2025000443","08","152.0000B","210.2892","2","0",0,0,0,0,0,0,0,"130810"
"2025000442","2025000442","01","076.9083A","108.7728","10","11",3,3,3,0,2,0,0,"84340"
"2025000442","2025000442","02","084.9238D","119.0154","14","16",5,4,3,1,3,0,0,"89630"
"2025000442","2025000442","03","084.6132E","118.6696","14","16",5,4,3,1,3,0,0,"89720"
"2025000441","2025000441","01","084.0012A","109.6822","93","110",40,26,18,6,20,0,0,"89900"
"2025000441","2025000441","02","084.1917B","112.6719","81","94",35,22,15,5,17,0,0,"89770"
"2025000441","2025000441","03","084.0652C","111.2310","16","12",5,3,2,0,2,0,0,"88970"
"2025000440","2025000440","01","050.9871 ","67.1865","8","15",2,7,2,2,2,0,0,"49900"
"2025000440","2025000440","02","059.9648A","79.0331","11","17",3,7,3,1,3,0,0,"62900"
"2025000440","2025000440","03","059.9760B","81.0827","15","18",3,8,3,1,3,0,0,"64500"
"2025000440","2025000440","04","059.9740C","79.5895","4","7",1,4,1,0,1,0,0,"61800"
"2025000440","2025000440","05","078.9895 ","103.0278","27","33",6,13,6,2,6,0,0,"78000"
"2025000440","2025000440","06","084.9012A","110.8319","4","7",1,4,1,0,1,0,0,"84400"
"2025000440","2025000440","07","084.9807B","111.5037","36","43",8,17,8,2,8,0,0,"85700"
"2025000440","2025000440","08","084.6669C","110.3210","26","31",6,12,6,1,6,0,0,"84400"
"2025000439","2025000439","01","084.8422A","116.9496","22","23",4,10,4,1,4,0,0,"137800"
"2025000439","2025000439","02","084.7662B","117.9958","23","26",5,11,4,1,5,0,0,"138700"
"2025000439","2025000439","03","084.6747C","117.1533","23","28",5,11,5,2,5,0,0,"138100"
"2025000439","2025000439","04","084.7184D","119.4847","23","26",5,11,4,1,5,0,0,"138700"
"2025000439","2025000439","05","084.9194E","118.2863","22","26",5,11,4,1,5,0,0,"137300"
"2025000438","2025000438","01","059.9265 ","80.9014","1","0",0,0,0,0,0,0,0,"19050"
"2025000438","2025000438","02","059.9265A","80.9004","36","0",0,0,0,0,0,0,0,"20250"
"2025000437","2025000437","01","084.9850A","114.6683","67","148",32,49,40,6,21,0,0,"47830"
"2025000437","2025000437","02","084.9705B","115.5669","22","48",10,16,13,2,7,0,0,"43200"
"2025000437","2025000437","03","118.8878 ","159.7248","60","12",10,0,0,2,0,0,0,"56700"
"2025000436","2025000436","01","059.9908A","77.1293","5","5",1,2,1,0,1,0,0,"43830"
"2025000436","2025000436","02","059.9505B","77.7846","3","3",0,1,1,0,1,0,0,"43430"
"2025000436","2025000436","03","074.9924A","95.8284","7","7",2,3,1,0,1,0,0,"56840"
"2025000436","2025000436","04","074.6111B","96.0430","2","2",1,1,0,0,0,0,0,"62840"
"2025000436","2025000436","05","084.9271A","108.4111","13","13",2,6,2,1,2,0,0,"68740"
"2025000436","2025000436","06","084.8500B","109.0179","6","5",1,2,1,1,0,0,0,"68740"
"2025000435","2025000435","01","074.8900A","97.3493","54","95",15,34,28,4,14,0,0,"54850"
"2025000435","2025000435","02","074.9779B","97.8568","26","45",7,16,13,2,7,0,0,"53830"
"2025000435","2025000435","03","084.9714A","110.2292","205","374",57,133,110,17,57,0,0,"61620"
"2025000435","2025000435","04","084.9964B","111.0928","92","169",26,60,50,7,26,0,0,"59960"
"2025000435","2025000435","05","101.7961A","131.2108","240","35",27,0,0,8,0,0,0,"69940"
"2025000435","2025000435","06","101.8671B","131.3312","59","7",6,0,0,1,0,0,0,"69940"
"2025000435","2025000435","07","101.9837C","131.8688","109","16",13,0,0,3,0,0,0,"68310"
"2025000435","2025000435","08","120.5868 ","159.2973","8","0",0,0,0,0,0,0,0,"114340"
"2025000431","2025000431","01","084.9900 ","111.3447","234","423",64,151,124,19,65,0,0,"44330"
"2025000430","2025000430","01","044.7578A","61.7589","12","15",0,8,3,1,3,0,0,"106850"
"2025000430","2025000430","02","044.7578B","61.7589","3","5",0,3,1,0,1,0,0,"112760"
"2025000430","2025000430","03","049.5998A","68.1296","24","29",0,15,7,2,5,0,0,"121500"
"2025000430","2025000430","04","049.5998B","68.1296","10","12",0,6,3,1,2,0,0,"130080"
"2025000430","2025000430","05","049.0506C","67.3996","2","4",0,2,1,0,1,0,0,"135600"
"2025000430","2025000430","06","059.8988A","82.4470","3","1",0,1,0,0,0,0,0,"174300"
"2025000430","2025000430","07","059.4198B","82.0019","3","2",1,1,0,0,0,0,0,"172380"
"2025000430","2025000430","08","074.8268 ","101.2273","2","3",1,1,0,0,1,0,0,"194200"
"2025000430","2025000430","09","084.8178A","114.7243","10","19",4,7,3,2,3,0,0,"224460"
"2025000430","2025000430","10","084.8280B","115.5847","3","1",0,1,0,0,0,0,0,"215690"
"2025000430","2025000430","11","084.3466C","114.1613","1","0",0,0,0,0,0,0,0,"213280"
"2025000430","2025000430","12","084.8937D","114.8339","3","3",0,1,1,0,1,0,0,"227850"
"2025000429","2025000429","01","039.9700 ","60.7400","7","1",0,1,0,0,0,0,0,"57400"
"2025000429","2025000429","02","049.8800 ","76.8000","55","63",11,27,10,4,11,0,0,"79100"
"2025000429","2025000429","03","059.9800A","83.4400","138","166",30,69,27,10,30,0,0,"116800"
"2025000429","2025000429","04","059.7800B","85.3100","74","88",16,37,14,5,16,0,0,"114800"
"2025000429","2025000429","05","074.7700A","99.9700","17","16",3,7,2,1,3,0,0,"136000"
"2025000429","2025000429","06","074.7800B","100.0500","6","1",0,1,0,0,0,0,0,"130600"
"2025000429","2025000429","07","074.8400C","100.2900","5","1",0,1,0,0,0,0,0,"136000"
"2025000429","2025000429","08","084.8900A","109.9700","6","1",0,1,0,0,0,0,0,"157600"
"2025000429","2025000429","09","084.7300B","111.0100","4","0",0,0,0,0,0,0,0,"153100"
"2025000429","2025000429","10","084.6300C","109.9200","1","0",0,0,0,0,0,0,0,"157600"
"2025000428","2025000428","01","046.1312A","68.3601","37","49",9,20,8,3,9,0,0,"46640"
"2025000428","2025000428","02","046.1312B","68.3601","6","7",1,3,1,1,1,0,0,"46640"
"2025000428","2025000428","03","059.9774A","79.8673","54","67",12,28,11,4,12,0,0,"63690"
"2025000428","2025000428","04","059.9039B","81.0995","60","75",14,31,12,4,14,0,0,"62950"
"2025000428","2025000428","05","059.9087C","80.4689","58","72",13,30,12,4,13,0,0,"64600"
"2025000428","2025000428","06","074.9957A","96.2711","8","4",1,2,1,0,0,0,0,"77170"
"2025000428","2025000428","07","074.1235B","96.8179","5","4",0,2,1,0,1,0,0,"76330"
"2025000428","2025000428","08","074.5749C","96.5057","4","4",1,2,0,0,1,0,0,"77870"
"2025000425","2025000425","01","084.9355A","117.2913","97","111",20,47,18,6,20,0,0,"69710"
"2025000425","2025000425","02","084.9450B","116.4571","233","280",51,117,46,15,51,0,0,"69710"
"2025000425","2025000425","03","084.9856G","117.6340","22","21",4,9,3,1,4,0,0,"69910"
"2025000425","2025000425","04","084.9373H","117.0286","14","11",2,5,2,0,2,0,0,"69570"
"2025000425","2025000425","05","101.8981 ","139.7359","148","22",17,0,0,5,0,0,0,"81390"
"2025000424","2025000424","01","084.9892 ","109.4514","21","25",3,11,5,1,5,0,0,"64570"
"2025000424","2025000424","02","115.2492 ","143.3857","3","4",3,0,0,1,0,0,0,"85800"
"2025000423","2025000423","01","049.9890A","69.8066","49","61",0,25,21,3,12,0,0,"69600"
"2025000423","2025000423","02","049.9890B","69.7704","15","11",0,6,4,1,0,0,0,"69560"
"2025000423","2025000423","03","049.9890C","70.0316","15","13",0,6,5,1,1,0,0,"69820"
"2025000423","2025000423","04","059.9949A","83.5929","89","107",20,45,18,6,18,0,0,"91290"
"2025000423","2025000423","05","059.9899B","83.6540","20","31",5,12,5,2,7,0,0,"92110"
"2025000423","2025000423","06","059.9905C","83.1634","21","31",5,12,5,2,7,0,0,"91570"
"2025000423","2025000423","07","059.9948D","84.1450","46","59",10,24,10,3,12,0,0,"90800"
"2025000423","2025000423","08","076.9842B","103.9349","15","24",4,9,4,1,6,0,0,"109160"
"2025000423","2025000423","09","084.9902A","113.0945","2","1",0,1,0,0,0,0,0,"129280"
"2025000423","2025000423","10","084.9914B","114.1606","15","7",2,5,0,0,0,0,0,"117500"
"2025000423","2025000423","11","101.9909 ","130.0521","7","0",0,0,0,0,0,0,0,"133440"
"2025000420","2025000420","01","059.3860A","88.1767","7","8",2,3,1,0,2,0,0,"38000"
"2025000420","2025000420","02","059.3960B","86.0796","5","5",1,2,1,0,1,0,0,"36120"
"2025000420","2025000420","03","072.8917A","103.5030","16","19",3,8,4,1,3,0,0,"47012"
"2025000420","2025000420","04","072.4955B","103.3397","11","13",2,6,2,1,2,0,0,"46702"
"2025000420","2025000420","05","084.8783A","115.1288","11","15",3,6,2,1,3,0,0,"51300"
"2025000420","2025000420","06","084.3662B","115.1086","15","18",3,8,3,1,3,0,0,"51300"
"2025000418","2025000418","01","084.9878A","111.0297","175","214",39,89,35,12,39,0,0,"50300"
"2025000418","2025000418","02","084.9878B","111.0297","70","87",16,36,14,5,16,0,0,"50300"
"2025000418","2025000418","03","084.9597C","110.6848","84","101",18,43,17,5,18,0,0,"50300"
"2025000418","2025000418","04","084.9986D","111.6586","98","118",22,50,19,6,21,0,0,"50300"
"2025000418","2025000418","05","084.9855E","111.8314","24","33",7,13,5,2,6,0,0,"53820"
"2025000418","2025000418","06","084.9560F","110.9687","35","38",7,16,6,2,7,0,0,"48790"
"2025000418","2025000418","07","094.7378A","122.8942","53","8",6,0,0,2,0,0,0,"52570"
"2025000418","2025000418","08","094.7378B","122.8942","29","4",3,0,0,1,0,0,0,"52570"
"2025000418","2025000418","09","094.7097C","122.5493","30","4",3,0,0,1,0,0,0,"52570"
"2025000418","2025000418","10","094.7486D","123.5231","48","6",5,0,0,1,0,0,0,"52570"
"2025000418","2025000418","11","101.9945 ","133.0149","144","21",16,0,0,5,0,0,0,"56890"
"2025000417","2025000417","01","059.8041A","88.8022","15","0",0,0,0,0,0,0,0,"22100"
"2025000417","2025000417","02","059.9289B","89.2319","11","0",0,0,0,0,0,0,0,"22350"
"2025000417","2025000417","03","074.8096A","110.1056","1","0",0,0,0,0,0,0,0,"27900"
"2025000415","2025000415","01","059.9833A","80.8304","11","13",2,6,2,1,2,0,0,"88400"
"2025000415","2025000415","02","059.9833B","80.8324","1","0",0,0,0,0,0,0,0,"82600"
"2025000415","2025000415","03","084.8937A","113.3996","42","50",9,21,8,3,9,0,0,"137140"
"2025000415","2025000415","04","084.9043B","112.1454","41","50",9,21,8,3,9,0,0,"138930"
"2025000415","2025000415","05","084.9190C","112.2637","61","73",13,31,12,4,13,0,0,"137250"
"2025000415","2025000415","06","084.9898D","112.2516","20","24",5,10,4,1,4,0,0,"139250"
"2025000415","2025000415","07","084.9637E","111.9878","61","74",13,31,13,4,13,0,0,"136110"
"2025000415","2025000415","08","099.9479 ","131.9755","94","14",11,0,0,3,0,0,0,"173930"
"2025000413","2025000413","01","061.8564 ","88.8968","25","29",5,12,5,2,5,0,0,"59600"
"2025000413","2025000413","02","062.0058 ","89.2627","24","29",5,12,5,2,5,0,0,"59200"
"2025000413","2025000413","03","076.9923 ","110.1437","12","15",3,6,2,1,3,0,0,"73800"
"2025000413","2025000413","04","084.9060A","121.9839","25","29",5,12,5,2,5,0,0,"81000"
"2025000413","2025000413","05","084.9645B","121.0605","12","15",3,6,2,1,3,0,0,"81900"
"2025000413","2025000413","06","084.9738C","121.5424","11","15",3,6,2,1,3,0,0,"81500"
"2025000413","2025000413","07","084.9151D","121.8065","12","15",3,6,2,1,3,0,0,"81600"
"2025000412","2025000412","01","074.9682 ","102.6336","16","18",3,8,3,1,3,0,0,"72500"
"2025000412","2025000412","02","084.8777A","116.1193","1","0",0,0,0,0,0,0,0,"81200"
"2025000412","2025000412","03","084.3593B","116.0836","1","0",0,0,0,0,0,0,0,"81200"
"2025000408","2025000408","01","059.0000O","85.0985","60","178",24,24,36,12,34,0,0,"39075"
"2025000401","2025000401","01","084.9865A","111.6913","217","236",32,104,41,14,45,0,0,"52070"
"2025000401","2025000401","02","084.9767B","111.3285","61","68",9,30,12,4,13,0,0,"51370"
"2025000401","2025000401","03","084.9735T","111.1234","6","6",1,3,1,0,1,0,0,"54090"
"2025000401","2025000401","04","099.4276A","132.0372","100","11",8,0,0,3,0,0,0,"63480"
"2025000401","2025000401","05","099.8447B","131.7625","27","3",2,0,0,1,0,0,0,"63110"
"2025000401","2025000401","06","150.7977P","197.7965","2","0",0,0,0,0,0,0,0,"109450"
"2025000401","2025000401","07","152.8629P","200.5068","1","0",0,0,0,0,0,0,0,"109100"
"2025000400","2025000400","01","084.9930A","109.3579","91","0",0,0,0,0,0,0,0,"28350"
"2025000400","2025000400","02","084.9930B","109.1059","25","0",0,0,0,0,0,0,0,"28150"
"2025000399","2025000399","01","024.9100 ","33.1410","6","5",1,2,1,0,1,0,0,"48860"
"2025000399","2025000399","02","025.3700 ","33.8690","7","5",1,2,1,0,1,0,0,"48860"
"2025000399","2025000399","03","027.7600 ","36.8370","12","11",2,4,2,1,2,0,0,"50860"
"2025000398","2025000398","01","059.8736A","82.3492","217","0",0,0,0,0,0,0,0,"18855"
"2025000398","2025000398","02","059.9808B","83.4417","49","0",0,0,0,0,0,0,0,"18869"
"2025000398","2025000398","03","059.9520C","82.8657","39","0",0,0,0,0,0,0,0,"18779"
"2025000397","2025000397","01","059.9210A","82.9545","48","54",10,23,9,3,9,0,0,"48900"
"2025000397","2025000397","02","059.9048B","82.9344","6","4",1,2,0,0,1,0,0,"47000"
"2025000397","2025000397","03","074.9724A","100.6597","28","29",5,13,5,1,5,0,0,"54900"
"2025000397","2025000397","04","074.9929B","103.9923","8","7",1,3,1,0,2,0,0,"54000"
"2025000397","2025000397","05","084.9911A","116.0023","53","57",11,25,9,3,9,0,0,"65900"
"2025000397","2025000397","06","084.9675B","117.5924","49","54",10,23,9,3,9,0,0,"64900"
"2025000397","2025000397","07","084.9918C","111.9206","8","7",1,3,1,0,2,0,0,"64100"
"2025000388","2025000388","01","032.9810 ","45.2387","10","4",0,2,2,0,0,0,0,"62260"
"2025000388","2025000388","02","047.9922A","64.8045","7","2",0,2,0,0,0,0,0,"89180"
"2025000388","2025000388","03","047.5390B","64.6761","4","0",0,0,0,0,0,0,0,"89450"
"2025000388","2025000388","04","047.6237C","65.0121","8","9",2,4,2,0,1,0,0,"88580"
"2025000388","2025000388","05","047.2694D","64.7847","4","0",0,0,0,0,0,0,0,"89860"
"2025000388","2025000388","06","052.6150 ","72.4236","4","0",0,0,0,0,0,0,0,"99670"
"2025000387","2025000387","01","059.9649A","85.6349","40","93",13,13,20,7,13,0,0,"45130"
"2025000387","2025000387","02","059.9649B","86.5229","27","68",10,10,14,5,10,0,0,"44910"
"2025000387","2025000387","03","059.9432C","86.4126","82","190",27,27,41,14,27,0,0,"44030"
"2025000387","2025000387","04","059.9438D","85.1922","68","166",24,24,35,12,24,0,0,"43430"
"2025000387","2025000387","05","059.9573E","86.5126","34","78",11,11,17,6,11,0,0,"43200"
