주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률
"2024000029","2024000029","07","112.9399A",115,2,"02","기타지역","2","(△6)"
"2024000029","2024000029","08","112.8233B",118,1,"01","해당지역","22","(△96)"
"2024000029","2024000029","08","112.8233B",118,1,"02","기타지역","0","(△96)"
"2024000029","2024000029","08","112.8233B",118,2,"01","해당지역","8","(△88)"
"2024000029","2024000029","08","112.8233B",118,2,"02","기타지역","0","(△88)"
"2024000029","2024000029","09","157.5913A",3,1,"01","해당지역","1","(△2)"
"2024000029","2024000029","09","157.5913A",3,1,"02","기타지역","1","(△1)"
"2024000029","2024000029","09","157.5913A",3,2,"01","해당지역","1","1.00"
"2024000029","2024000029","09","157.5913A",3,2,"02","기타지역","0",
"2024000029","2024000029","10","157.1557B",3,1,"01","해당지역","0","(△3)"
"2024000029","2024000029","10","157.1557B",3,1,"02","기타지역","0","(△3)"
"2024000029","2024000029","10","157.1557B",3,2,"01","해당지역","0","(△3)"
"2024000029","2024000029","10","157.1557B",3,2,"02","기타지역","0","(△3)"
"2024000028","2024000028","01","084.7008A",85,1,"01","해당지역","359","4.22"
"2024000028","2024000028","01","084.7008A",85,1,"02","기타지역","60",
"2024000028","2024000028","01","084.7008A",85,2,"01","해당지역","67",
"2024000028","2024000028","01","084.7008A",85,2,"02","기타지역","17",
"2024000028","2024000028","02","084.2784B",261,1,"01","해당지역","164","(△97)"
"2024000028","2024000028","02","084.2784B",261,1,"02","기타지역","15","(△82)"
"2024000028","2024000028","02","084.2784B",261,2,"01","해당지역","25","(△57)"
"2024000028","2024000028","02","084.2784B",261,2,"02","기타지역","4","(△53)"
"2024000028","2024000028","03","084.7008C",2,1,"01","해당지역","18","9.00"
"2024000028","2024000028","03","084.7008C",2,1,"02","기타지역","2",
"2024000028","2024000028","03","084.7008C",2,2,"01","해당지역","0",
"2024000028","2024000028","03","084.7008C",2,2,"02","기타지역","0",
"2024000028","2024000028","04","084.2784D",2,1,"01","해당지역","3","1.50"
"2024000028","2024000028","04","084.2784D",2,1,"02","기타지역","1",
"2024000028","2024000028","04","084.2784D",2,2,"01","해당지역","11",
"2024000028","2024000028","04","084.2784D",2,2,"02","기타지역","3",
"2024000028","2024000028","05","084.9353E",140,1,"01","해당지역","90","(△50)"
